[2024-12-20 07:42:05] info: 	z2m: Logging to console, file (filename: log.log)
[2024-12-20 07:59:25] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x881a14fffea9f089/effect/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0x881a14fffea9f089/set/effect","device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f089"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f089","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"enabled_by_default":false,"icon":"mdi:palette","name":"Effect","object_id":"0x881a14fffea9f089_effect","options":["blink","breathe","okay","channel_change","finish_effect","stop_effect"],"origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"unique_id":"0x881a14fffea9f089_effect_zigbee2mqtt"}'
[2024-12-20 07:59:25] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x881a14fffea9f089/power_on_behavior/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f089"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f089","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:power-settings","name":"Power-on behavior","object_id":"0x881a14fffea9f089_power_on_behavior","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x881a14fffea9f089","unique_id":"0x881a14fffea9f089_power_on_behavior_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior }}"}'
[2024-12-20 07:59:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x881a14fffea9f089', payload '{"color_mode":"xy","linkquality":204,"state":null,"update":{"installed_version":-1,"latest_version":-1}}'
[2024-12-20 07:59:25] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x881a14fffea9f089/power_on_behavior/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0x881a14fffea9f089/set/power_on_behavior","device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f089"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f089","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"enabled_by_default":true,"entity_category":"config","icon":"mdi:power-settings","name":"Power-on behavior","object_id":"0x881a14fffea9f089_power_on_behavior","options":["off","on","toggle","previous"],"origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x881a14fffea9f089","unique_id":"0x881a14fffea9f089_power_on_behavior_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior }}"}'
[2024-12-20 07:59:25] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x881a14fffea9f089/color_options/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f089"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f089","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"enabled_by_default":true,"entity_category":"diagnostic","icon":"mdi:palette","name":"Color options","object_id":"0x881a14fffea9f089_color_options","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x881a14fffea9f089","unique_id":"0x881a14fffea9f089_color_options_zigbee2mqtt","value_template":"{{ value_json.color_options | default('',True) | string | truncate(254, True, '', 0) }}"}'
[2024-12-20 07:59:25] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x881a14fffea9f089/identify/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0x881a14fffea9f089/set/identify","device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f089"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f089","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"device_class":"identify","enabled_by_default":false,"entity_category":"config","object_id":"0x881a14fffea9f089_identify","options":["identify"],"origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"unique_id":"0x881a14fffea9f089_identify_zigbee2mqtt"}'
[2024-12-20 07:59:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x881a14fffea9f089', payload '{"color_mode":"xy","color_options":null,"linkquality":200,"power_on_behavior":null,"state":null,"update":{"installed_version":-1,"latest_version":-1}}'
[2024-12-20 07:59:25] info: 	z2m: Successfully configured '0x881a14fffea9f089'
[2024-12-20 07:59:25] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/button/0x881a14fffea9f089/identify/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0x881a14fffea9f089/set/identify","device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f089"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f089","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"device_class":"identify","entity_category":"config","object_id":"0x881a14fffea9f089_identify","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_press":"identify","unique_id":"0x881a14fffea9f089_identify_zigbee2mqtt"}'
[2024-12-20 07:59:25] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x881a14fffea9f089/linkquality/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f089"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f089","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:signal","name":"Linkquality","object_id":"0x881a14fffea9f089_linkquality","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/0x881a14fffea9f089","unique_id":"0x881a14fffea9f089_linkquality_zigbee2mqtt","unit_of_measurement":"lqi","value_template":"{{ value_json.linkquality }}"}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x881a14fffea9f089/update_state/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f089"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f089","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:update","name":"Update state","object_id":"0x881a14fffea9f089_update_state","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x881a14fffea9f089","unique_id":"0x881a14fffea9f089_update_state_zigbee2mqtt","value_template":"{{ value_json['update']['state'] }}"}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/0x881a14fffea9f089/update_available/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f089"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f089","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"device_class":"update","enabled_by_default":false,"entity_category":"diagnostic","name":null,"object_id":"0x881a14fffea9f089_update_available","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_off":false,"payload_on":true,"state_topic":"zigbee2mqtt/0x881a14fffea9f089","unique_id":"0x881a14fffea9f089_update_available_zigbee2mqtt","value_template":"{{ value_json['update']['state'] == \"available\" }}"}'
[2024-12-20 07:59:26] info: 	zh:controller: Succesfully interviewed '0x881a14fffea9f02d'
[2024-12-20 07:59:26] info: 	z2m: Successfully interviewed '0x881a14fffea9f02d', device has successfully been paired
[2024-12-20 07:59:26] info: 	z2m: Device '0x881a14fffea9f02d' is supported, identified as: IKEA TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)
[2024-12-20 07:59:26] info: 	z2m: Configuring '0x881a14fffea9f02d'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/light/0x881a14fffea9f02d/light/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"brightness":true,"brightness_scale":254,"command_topic":"zigbee2mqtt/0x881a14fffea9f02d/set","device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f02d"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f02d","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"effect":true,"effect_list":["blink","breathe","okay","channel_change","finish_effect","stop_effect"],"max_mireds":454,"min_mireds":250,"name":null,"object_id":"0x881a14fffea9f02d","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"schema":"json","state_topic":"zigbee2mqtt/0x881a14fffea9f02d","supported_color_modes":["color_temp"],"unique_id":"0x881a14fffea9f02d_light_zigbee2mqtt"}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"definition":{"description":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm","exposes":[{"features":[{"access":7,"description":"On/off state of this light","label":"State","name":"state","property":"state","type":"binary","value_off":"OFF","value_on":"ON","value_toggle":"TOGGLE"},{"access":7,"description":"Brightness of this light","label":"Brightness","name":"brightness","property":"brightness","type":"numeric","value_max":254,"value_min":0},{"access":7,"description":"Color temperature of this light","label":"Color temp","name":"color_temp","presets":[{"description":"Coolest temperature supported","name":"coolest","value":250},{"description":"Cool temperature (250 mireds / 4000 Kelvin)","name":"cool","value":250},{"description":"Neutral temperature (370 mireds / 2700 Kelvin)","name":"neutral","value":370},{"description":"Warm temperature (454 mireds / 2200 Kelvin)","name":"warm","value":454},{"description":"Warmest temperature supported","name":"warmest","value":454}],"property":"color_temp","type":"numeric","unit":"mired","value_max":454,"value_min":250},{"access":7,"description":"Color temperature after cold power on of this light","label":"Color temp startup","name":"color_temp_startup","presets":[{"description":"Coolest temperature supported","name":"coolest","value":250},{"description":"Cool temperature (250 mireds / 4000 Kelvin)","name":"cool","value":250},{"description":"Neutral temperature (370 mireds / 2700 Kelvin)","name":"neutral","value":370},{"description":"Warm temperature (454 mireds / 2200 Kelvin)","name":"warm","value":454},{"description":"Warmest temperature supported","name":"warmest","value":454},{"description":"Restore previous color_temp on cold power on","name":"previous","value":65535}],"property":"color_temp_startup","type":"numeric","unit":"mired","value_max":454,"value_min":250},{"access":7,"description":"Configure genLevelCtrl","features":[{"access":7,"description":"this setting can affect the \"on_level\", \"current_level_startup\" or \"brightness\" setting","label":"Execute if off","name":"execute_if_off","property":"execute_if_off","type":"binary","value_off":false,"value_on":true},{"access":7,"description":"Defines the desired startup level for a device when it is supplied with power","label":"Current level startup","name":"current_level_startup","presets":[{"description":"Use minimum permitted value","name":"minimum","value":"minimum"},{"description":"Use previous value","name":"previous","value":"previous"}],"property":"current_level_startup","type":"numeric","value_max":254,"value_min":1}],"label":"Level config","name":"level_config","property":"level_config","type":"composite"}],"type":"light"},{"access":2,"description":"Triggers an effect on the light (e.g. make light blink for a few seconds)","label":"Effect","name":"effect","property":"effect","type":"enum","values":["blink","breathe","okay","channel_change","finish_effect","stop_effect"]},{"access":7,"category":"config","description":"Controls the behavior when the device is powered on after power loss","label":"Power-on behavior","name":"power_on_behavior","property":"power_on_behavior","type":"enum","values":["off","on","toggle","previous"]},{"access":7,"category":"config","description":"Advanced color behavior","features":[{"access":2,"description":"Controls whether color and color temperature can be set while light is off","label":"Execute if off","name":"execute_if_off","property":"execute_if_off","type":"binary","value_off":false,"value_on":true}],"label":"Color options","name":"color_options","property":"color_options","type":"composite"},{"access":2,"category":"config","description":"Initiate device identification","label":"Identify","name":"identify","property":"identify","type":"enum","values":["identify"]},{"access":1,"category":"diagnostic","description":"Link quality (signal strength)","label":"Linkquality","name":"linkquality","property":"linkquality","type":"numeric","unit":"lqi","value_max":255,"value_min":0}],"model":"LED2201G8","options":[{"access":2,"description":"Controls the transition time (in seconds) of on/off, brightness, color temperature (if applicable) and color (if applicable) changes. Defaults to `0` (no transition).","label":"Transition","name":"transition","property":"transition","type":"numeric","value_min":0},{"access":2,"description":"When enabled colors will be synced, e.g. if the light supports both color x/y and color temperature a conversion from color x/y to color temperature will be done when setting the x/y color (default true).","label":"Color sync","name":"color_sync","property":"color_sync","type":"binary","value_off":false,"value_on":true},{"access":2,"description":"Sets the duration of the identification procedure in seconds (i.e., how long the device would flash).The value ranges from 1 to 30 seconds (default: 3).","label":"Identify timeout","name":"identify_timeout","property":"identify_timeout","type":"numeric","value_max":30,"value_min":1},{"access":2,"description":"State actions will also be published as 'action' when true (default false).","label":"State action","name":"state_action","property":"state_action","type":"binary","value_off":false,"value_on":true}],"supports_ota":true,"vendor":"IKEA"},"friendly_name":"0x881a14fffea9f02d","ieee_address":"0x881a14fffea9f02d","status":"successful","supported":true},"type":"device_interview"}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/update/0x881a14fffea9f089/update/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/bridge/request/device/ota_update/update","device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f089"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f089","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"device_class":"firmware","entity_category":"config","entity_picture":"https://github.com/Koenkk/zigbee2mqtt/raw/master/images/logo.png","json_attributes_template":"{\"in_progress\": {{ iif(value_json['update']['state'] == 'updating', 'true', 'false') }} }","json_attributes_topic":"zigbee2mqtt/0x881a14fffea9f089","latest_version_template":"{{ value_json['update']['latest_version'] }}","latest_version_topic":"zigbee2mqtt/0x881a14fffea9f089","name":null,"object_id":"0x881a14fffea9f089","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_install":"{\"id\": \"0x881a14fffea9f089\"}","state_topic":"zigbee2mqtt/0x881a14fffea9f089","unique_id":"0x881a14fffea9f089_update_zigbee2mqtt","value_template":"{{ value_json['update']['installed_version'] }}"}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x881a14fffea9f02d/effect/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0x881a14fffea9f02d/set/effect","device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f02d"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f02d","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"enabled_by_default":false,"icon":"mdi:palette","name":"Effect","object_id":"0x881a14fffea9f02d_effect","options":["blink","breathe","okay","channel_change","finish_effect","stop_effect"],"origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"unique_id":"0x881a14fffea9f02d_effect_zigbee2mqtt"}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x881a14fffea9f02d/power_on_behavior/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f02d"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f02d","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:power-settings","name":"Power-on behavior","object_id":"0x881a14fffea9f02d_power_on_behavior","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x881a14fffea9f02d","unique_id":"0x881a14fffea9f02d_power_on_behavior_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior }}"}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x881a14fffea9f02d/power_on_behavior/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0x881a14fffea9f02d/set/power_on_behavior","device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f02d"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f02d","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"enabled_by_default":true,"entity_category":"config","icon":"mdi:power-settings","name":"Power-on behavior","object_id":"0x881a14fffea9f02d_power_on_behavior","options":["off","on","toggle","previous"],"origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x881a14fffea9f02d","unique_id":"0x881a14fffea9f02d_power_on_behavior_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior }}"}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x881a14fffea9f02d', payload '{"color_mode":"xy","linkquality":188,"power_on_behavior":null,"state":null,"update":{"installed_version":-1,"latest_version":-1}}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x881a14fffea9f02d/color_options/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f02d"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f02d","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"enabled_by_default":true,"entity_category":"diagnostic","icon":"mdi:palette","name":"Color options","object_id":"0x881a14fffea9f02d_color_options","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x881a14fffea9f02d","unique_id":"0x881a14fffea9f02d_color_options_zigbee2mqtt","value_template":"{{ value_json.color_options | default('',True) | string | truncate(254, True, '', 0) }}"}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x881a14fffea9f02d/identify/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0x881a14fffea9f02d/set/identify","device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f02d"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f02d","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"device_class":"identify","enabled_by_default":false,"entity_category":"config","object_id":"0x881a14fffea9f02d_identify","options":["identify"],"origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"unique_id":"0x881a14fffea9f02d_identify_zigbee2mqtt"}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/button/0x881a14fffea9f02d/identify/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0x881a14fffea9f02d/set/identify","device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f02d"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f02d","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"device_class":"identify","entity_category":"config","object_id":"0x881a14fffea9f02d_identify","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_press":"identify","unique_id":"0x881a14fffea9f02d_identify_zigbee2mqtt"}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x881a14fffea9f02d', payload '{"color_mode":"xy","color_options":null,"linkquality":188,"power_on_behavior":null,"state":null,"update":{"installed_version":-1,"latest_version":-1}}'
[2024-12-20 07:59:26] info: 	z2m: Successfully configured '0x881a14fffea9f02d'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x881a14fffea9f02d/linkquality/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f02d"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f02d","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:signal","name":"Linkquality","object_id":"0x881a14fffea9f02d_linkquality","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/0x881a14fffea9f02d","unique_id":"0x881a14fffea9f02d_linkquality_zigbee2mqtt","unit_of_measurement":"lqi","value_template":"{{ value_json.linkquality }}"}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x881a14fffea9f02d/update_state/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f02d"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f02d","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:update","name":"Update state","object_id":"0x881a14fffea9f02d_update_state","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0x881a14fffea9f02d","unique_id":"0x881a14fffea9f02d_update_state_zigbee2mqtt","value_template":"{{ value_json['update']['state'] }}"}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/0x881a14fffea9f02d/update_available/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f02d"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f02d","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"device_class":"update","enabled_by_default":false,"entity_category":"diagnostic","name":null,"object_id":"0x881a14fffea9f02d_update_available","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_off":false,"payload_on":true,"state_topic":"zigbee2mqtt/0x881a14fffea9f02d","unique_id":"0x881a14fffea9f02d_update_available_zigbee2mqtt","value_template":"{{ value_json['update']['state'] == \"available\" }}"}'
[2024-12-20 07:59:26] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/update/0x881a14fffea9f02d/update/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/bridge/request/device/ota_update/update","device":{"identifiers":["zigbee2mqtt_0x881a14fffea9f02d"],"manufacturer":"IKEA","model":"TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (LED2201G8)","name":"0x881a14fffea9f02d","sw_version":"3.0.8","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"device_class":"firmware","entity_category":"config","entity_picture":"https://github.com/Koenkk/zigbee2mqtt/raw/master/images/logo.png","json_attributes_template":"{\"in_progress\": {{ iif(value_json['update']['state'] == 'updating', 'true', 'false') }} }","json_attributes_topic":"zigbee2mqtt/0x881a14fffea9f02d","latest_version_template":"{{ value_json['update']['latest_version'] }}","latest_version_topic":"zigbee2mqtt/0x881a14fffea9f02d","name":null,"object_id":"0x881a14fffea9f02d","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_install":"{\"id\": \"0x881a14fffea9f02d\"}","state_topic":"zigbee2mqtt/0x881a14fffea9f02d","unique_id":"0x881a14fffea9f02d_update_zigbee2mqtt","value_template":"{{ value_json['update']['installed_version'] }}"}'
[2024-12-20 07:59:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x881a14fffea9f089', payload '{"color_mode":"xy","color_options":null,"linkquality":204,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"state":"available"},"update_available":null}'
[2024-12-20 07:59:37] info: 	z2m: Update available for '0x881a14fffea9f089'
[2024-12-20 08:00:00] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x881a14fffea9f089', payload ''
[2024-12-20 08:00:00] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/light/0x881a14fffea9f089/light/config', payload ''
[2024-12-20 08:00:00] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":204,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"state":"available"},"update_available":null}'
